timestamp,admissions,discharges,staff_count,flu_cases,bed_occupancy
2019-08-21 18:00:00,30,27,48,3,87.46
2019-08-21 19:00:00,18,16,46,0,89.59
2019-08-21 20:00:00,23,19,35,5,79.87
2019-08-21 21:00:00,17,17,49,2,82.54
2019-08-21 22:00:00,28,28,45,4,76.7
2019-08-21 23:00:00,13,9,41,1,88.0
2019-08-22 00:00:00,21,19,42,1,76.5
2019-08-22 01:00:00,18,16,38,0,85.7
2019-08-22 02:00:00,21,20,45,4,82.34
2019-08-22 03:00:00,21,20,42,2,73.36
2019-08-22 04:00:00,28,26,43,3,74.63
2019-08-22 05:00:00,22,22,48,5,79.08
2019-08-22 06:00:00,24,23,43,4,77.46
2019-08-22 07:00:00,15,15,46,1,67.64
2019-08-22 08:00:00,17,16,43,1,72.01
2019-08-22 09:00:00,22,22,46,0,73.33
2019-08-22 10:00:00,24,21,41,3,85.1
2019-08-22 11:00:00,34,30,38,6,82.06
2019-08-22 12:00:00,26,24,43,1,76.29
2019-08-22 13:00:00,33,30,43,5,79.36
2019-08-22 14:00:00,21,19,42,1,85.9
2019-08-22 15:00:00,28,28,46,2,87.28
2019-08-22 16:00:00,25,24,51,0,73.21
2019-08-22 17:00:00,20,19,37,0,77.29
2019-08-22 18:00:00,13,12,48,2,82.68
2019-08-22 19:00:00,17,13,52,0,80.95
2019-08-22 20:00:00,27,23,48,3,88.79
2019-08-22 21:00:00,23,21,46,2,75.72
2019-08-22 22:00:00,25,24,46,3,78.14
2019-08-22 23:00:00,16,13,48,2,82.96
2019-08-23 00:00:00,18,16,30,1,81.17
2019-08-23 01:00:00,30,26,34,1,80.82
2019-08-23 02:00:00,18,14,45,0,83.83
2019-08-23 03:00:00,24,23,45,2,83.85
2019-08-23 04:00:00,17,13,51,2,79.93
2019-08-23 05:00:00,15,15,44,0,79.21
2019-08-23 06:00:00,26,22,41,2,76.44
2019-08-23 07:00:00,23,22,37,3,76.02
2019-08-23 08:00:00,30,28,42,5,76.75
2019-08-23 09:00:00,22,18,41,4,82.89
2019-08-23 10:00:00,29,26,46,1,81.38
2019-08-23 11:00:00,25,22,48,1,87.57
2019-08-23 12:00:00,18,18,39,0,75.47
2019-08-23 13:00:00,15,13,49,1,78.2
2019-08-23 14:00:00,25,25,32,1,76.68
2019-08-23 15:00:00,26,26,51,4,93.81
2019-08-23 16:00:00,19,18,40,1,85.42
2019-08-23 17:00:00,25,24,50,3,76.22
2019-08-23 18:00:00,16,15,41,1,75.93
2019-08-23 19:00:00,26,23,46,2,75.61
2019-08-23 20:00:00,18,14,42,0,85.91
2019-08-23 21:00:00,14,12,48,0,90.12
2019-08-23 22:00:00,16,15,40,1,82.82
2019-08-23 23:00:00,26,24,37,5,80.34
2019-08-24 00:00:00,23,23,47,3,75.13
2019-08-24 01:00:00,25,21,42,2,88.19
2019-08-24 02:00:00,31,28,53,4,80.03
2019-08-24 03:00:00,25,23,47,5,85.4
2019-08-24 04:00:00,18,14,50,1,91.19
2019-08-24 05:00:00,26,24,51,4,76.31
2019-08-24 06:00:00,27,27,42,1,86.67
2019-08-24 07:00:00,16,15,44,3,81.45
2019-08-24 08:00:00,20,20,46,1,81.73
2019-08-24 09:00:00,26,24,41,3,86.21
2019-08-24 10:00:00,25,22,41,0,72.28
2019-08-24 11:00:00,21,19,45,0,84.8
2019-08-24 12:00:00,23,20,50,1,83.22
2019-08-24 13:00:00,22,19,45,4,86.3
2019-08-24 14:00:00,20,18,46,3,82.39
2019-08-24 15:00:00,26,24,48,7,78.86
2019-08-24 16:00:00,24,21,50,2,79.83
2019-08-24 17:00:00,19,17,48,2,79.58
2019-08-24 18:00:00,16,12,43,3,85.83
2019-08-24 19:00:00,24,21,43,3,90.02
2019-08-24 20:00:00,29,26,30,0,74.35
2019-08-24 21:00:00,19,17,40,0,76.55
2019-08-24 22:00:00,12,12,47,2,77.11
2019-08-24 23:00:00,25,21,40,1,72.83
2019-08-25 00:00:00,21,19,40,7,75.55
2019-08-25 01:00:00,20,19,49,1,77.34
2019-08-25 02:00:00,30,26,39,3,83.67
2019-08-25 03:00:00,26,25,40,2,82.08
2019-08-25 04:00:00,22,18,40,6,78.7
2019-08-25 05:00:00,22,19,38,2,92.2
2019-08-25 06:00:00,19,15,41,7,80.53
2019-08-25 07:00:00,23,21,30,5,83.44
2019-08-25 08:00:00,18,17,56,3,81.53
2019-08-25 09:00:00,27,27,43,3,82.19
2019-08-25 10:00:00,25,24,45,1,85.64
2019-08-25 11:00:00,26,23,34,2,81.66
2019-08-25 12:00:00,27,24,40,0,86.37
2019-08-25 13:00:00,24,24,45,0,83.81
2019-08-25 14:00:00,30,26,37,4,85.93
2019-08-25 15:00:00,20,16,49,1,83.92
2019-08-25 16:00:00,25,22,45,3,76.55
2019-08-25 17:00:00,22,22,42,1,75.51
2019-08-25 18:00:00,15,12,44,1,73.24
2019-08-25 19:00:00,25,24,41,1,85.93
2019-08-25 20:00:00,31,27,34,4,83.07
2019-08-25 21:00:00,14,13,45,2,86.22
2019-08-25 22:00:00,18,17,37,2,74.32
2019-08-25 23:00:00,34,32,44,4,81.5
2019-08-26 00:00:00,15,11,50,0,79.65
2019-08-26 01:00:00,30,27,44,3,77.74
2019-08-26 02:00:00,22,19,45,3,77.81
2019-08-26 03:00:00,25,24,39,2,94.69
2019-08-26 04:00:00,23,23,37,2,84.25
2019-08-26 05:00:00,22,20,49,1,78.29
2019-08-26 06:00:00,24,22,49,1,75.77
2019-08-26 07:00:00,22,21,51,3,77.94
2019-08-26 08:00:00,20,18,55,2,89.68
2019-08-26 09:00:00,24,22,42,0,77.92
2019-08-26 10:00:00,28,27,46,0,74.78
2019-08-26 11:00:00,20,17,50,0,76.35
2019-08-26 12:00:00,17,16,54,1,85.87
2019-08-26 13:00:00,21,20,50,2,75.83
2019-08-26 14:00:00,27,23,40,3,89.27
2019-08-26 15:00:00,26,23,53,6,82.85
2019-08-26 16:00:00,19,18,49,0,85.04
2019-08-26 17:00:00,22,18,46,2,89.68
2019-08-26 18:00:00,21,19,42,0,78.28
2019-08-26 19:00:00,30,30,52,1,83.83
2019-08-26 20:00:00,19,16,58,0,81.94
2019-08-26 21:00:00,32,28,44,6,84.33
2019-08-26 22:00:00,25,22,45,3,94.04
2019-08-26 23:00:00,27,23,47,0,82.57
2019-08-27 00:00:00,19,17,39,2,86.25
2019-08-27 01:00:00,13,11,45,3,90.4
2019-08-27 02:00:00,24,24,48,3,77.07
2019-08-27 03:00:00,21,19,54,1,76.97
2019-08-27 04:00:00,25,23,44,1,80.63
2019-08-27 05:00:00,22,22,47,0,75.29
2019-08-27 06:00:00,14,11,41,0,79.83
2019-08-27 07:00:00,19,17,49,0,79.2
2019-08-27 08:00:00,17,14,44,1,81.14
2019-08-27 09:00:00,21,21,49,2,75.17
2019-08-27 10:00:00,18,17,41,2,81.97
2019-08-27 11:00:00,15,13,37,0,79.15
2019-08-27 12:00:00,24,21,41,0,80.61
2019-08-27 13:00:00,21,17,52,1,86.0
2019-08-27 14:00:00,20,16,44,2,84.31
2019-08-27 15:00:00,24,23,44,3,86.46
2019-08-27 16:00:00,32,30,46,3,87.66
2019-08-27 17:00:00,27,25,45,3,79.51
2019-08-27 18:00:00,23,21,47,1,82.17
2019-08-27 19:00:00,31,27,45,6,84.51
2019-08-27 20:00:00,19,18,60,0,77.74
2019-08-27 21:00:00,20,16,51,2,78.06
2019-08-27 22:00:00,22,20,49,5,85.22
2019-08-27 23:00:00,20,19,49,3,86.48
2019-08-28 00:00:00,29,25,47,0,78.75
2019-08-28 01:00:00,16,14,43,2,82.63
2019-08-28 02:00:00,21,20,48,2,77.52
2019-08-28 03:00:00,22,21,38,3,77.86
2019-08-28 04:00:00,30,30,39,6,78.12
2019-08-28 05:00:00,30,29,43,5,84.46
2019-08-28 06:00:00,21,21,46,0,82.23
2019-08-28 07:00:00,24,22,41,4,85.95
2019-08-28 08:00:00,18,18,47,1,80.43
2019-08-28 09:00:00,16,14,38,0,74.52
2019-08-28 10:00:00,22,20,43,2,87.67
2019-08-28 11:00:00,19,16,37,2,86.63
2019-08-28 12:00:00,20,20,45,1,68.99
2019-08-28 13:00:00,20,19,53,3,79.33
2019-08-28 14:00:00,32,31,45,6,80.15
2019-08-28 15:00:00,21,19,50,5,84.37
2019-08-28 16:00:00,26,26,50,0,84.38
2019-08-28 17:00:00,28,24,43,0,85.29
2019-08-28 18:00:00,20,19,48,2,80.37
2019-08-28 19:00:00,27,23,38,5,76.4
2019-08-28 20:00:00,22,22,44,3,90.6
2019-08-28 21:00:00,32,31,45,3,88.58
2019-08-28 22:00:00,20,16,40,4,88.4
2019-08-28 23:00:00,20,19,45,1,88.31
2019-08-29 00:00:00,28,25,41,4,77.1
2019-08-29 01:00:00,31,28,49,7,85.71
2019-08-29 02:00:00,27,25,38,0,85.46
2019-08-29 03:00:00,25,25,41,4,70.65
2019-08-29 04:00:00,20,19,45,0,83.27
2019-08-29 05:00:00,20,16,39,2,78.9
2019-08-29 06:00:00,18,17,53,0,83.25
2019-08-29 07:00:00,19,18,33,3,84.74
2019-08-29 08:00:00,18,14,41,0,82.82
2019-08-29 09:00:00,21,17,46,0,87.88
2019-08-29 10:00:00,23,20,53,0,87.23
2019-08-29 11:00:00,23,21,36,2,76.54
2019-08-29 12:00:00,21,17,39,0,74.16
2019-08-29 13:00:00,19,18,42,2,74.19
2019-08-29 14:00:00,24,21,52,0,91.66
2019-08-29 15:00:00,19,19,48,1,74.33
2019-08-29 16:00:00,18,15,40,3,80.69
2019-08-29 17:00:00,22,19,50,3,82.57
2019-08-29 18:00:00,24,21,46,2,77.06
2019-08-29 19:00:00,15,14,45,0,79.44
2019-08-29 20:00:00,24,20,47,2,72.35
2019-08-29 21:00:00,26,24,40,4,87.22
2019-08-29 22:00:00,24,24,46,4,83.18
2019-08-29 23:00:00,17,15,43,1,88.88
2019-08-30 00:00:00,24,23,58,0,78.86
2019-08-30 01:00:00,14,12,53,1,79.71
2019-08-30 02:00:00,20,18,44,1,82.74
2019-08-30 03:00:00,26,26,47,3,77.79
2019-08-30 04:00:00,25,22,39,1,78.7
2019-08-30 05:00:00,12,8,46,0,73.23
2019-08-30 06:00:00,23,19,39,0,92.14
2019-08-30 07:00:00,18,16,42,1,77.16
2019-08-30 08:00:00,21,21,47,5,79.33
2019-08-30 09:00:00,29,25,39,4,80.71
2019-08-30 10:00:00,27,23,40,2,82.06
2019-08-30 11:00:00,24,20,40,7,78.86
2019-08-30 12:00:00,24,22,44,5,79.6
2019-08-30 13:00:00,26,25,51,3,90.17
2019-08-30 14:00:00,26,24,50,1,85.08
2019-08-30 15:00:00,25,23,42,5,75.19
2019-08-30 16:00:00,29,28,51,0,78.19
2019-08-30 17:00:00,28,24,44,3,76.65
2019-08-30 18:00:00,13,11,45,0,73.86
2019-08-30 19:00:00,28,25,44,7,86.89
2019-08-30 20:00:00,20,16,48,3,81.85
2019-08-30 21:00:00,20,16,40,6,89.42
2019-08-30 22:00:00,20,16,42,0,78.38
2019-08-30 23:00:00,29,27,50,5,86.95
2019-08-31 00:00:00,19,19,42,2,80.12
2019-08-31 01:00:00,34,34,41,6,79.79
2019-08-31 02:00:00,23,22,37,6,85.73
2019-08-31 03:00:00,20,20,47,2,81.4
2019-08-31 04:00:00,16,12,39,2,84.04
2019-08-31 05:00:00,18,15,53,1,85.45
2019-08-31 06:00:00,28,25,47,12,69.95
2019-08-31 07:00:00,18,14,38,2,85.87
2019-08-31 08:00:00,23,21,45,1,78.73
2019-08-31 09:00:00,18,16,41,2,75.71
2019-08-31 10:00:00,27,23,48,3,79.86
2019-08-31 11:00:00,15,11,43,3,78.93
2019-08-31 12:00:00,25,24,56,2,88.56
2019-08-31 13:00:00,17,15,56,2,77.11
2019-08-31 14:00:00,19,19,42,2,82.63
2019-08-31 15:00:00,23,23,44,3,82.83
2019-08-31 16:00:00,20,18,48,0,79.35
2019-08-31 17:00:00,24,21,42,3,78.77
2019-08-31 18:00:00,17,13,42,0,82.64
2019-08-31 19:00:00,20,19,37,2,76.42
2019-08-31 20:00:00,22,21,38,0,76.79
2019-08-31 21:00:00,36,35,49,3,85.82
2019-08-31 22:00:00,22,22,45,4,88.72
2019-08-31 23:00:00,29,26,41,0,82.17
2019-09-01 00:00:00,23,20,48,1,75.36
2019-09-01 01:00:00,19,18,34,4,86.71
2019-09-01 02:00:00,12,8,43,2,85.36
2019-09-01 03:00:00,27,23,45,0,88.14
2019-09-01 04:00:00,25,21,39,2,80.8
2019-09-01 05:00:00,27,26,48,2,85.84
2019-09-01 06:00:00,24,20,49,1,81.33
2019-09-01 07:00:00,20,18,45,0,77.01
2019-09-01 08:00:00,26,25,41,4,74.87
2019-09-01 09:00:00,21,18,40,3,82.01
2019-09-01 10:00:00,15,15,44,0,89.63
2019-09-01 11:00:00,20,18,41,0,85.08
2019-09-01 12:00:00,15,15,45,1,76.15
2019-09-01 13:00:00,28,26,50,5,80.24
2019-09-01 14:00:00,20,19,48,8,88.71
2019-09-01 15:00:00,18,15,43,0,84.54
2019-09-01 16:00:00,25,23,47,0,83.77
2019-09-01 17:00:00,26,25,45,4,79.75
2019-09-01 18:00:00,21,18,46,4,77.91
2019-09-01 19:00:00,29,29,46,0,91.42
2019-09-01 20:00:00,16,14,56,4,78.61
2019-09-01 21:00:00,23,22,46,0,87.68
2019-09-01 22:00:00,24,22,51,3,81.13
2019-09-01 23:00:00,20,16,38,3,75.53
2019-09-02 00:00:00,29,27,49,8,83.76
2019-09-02 01:00:00,16,13,43,0,90.87
2019-09-02 02:00:00,17,13,47,0,81.38
2019-09-02 03:00:00,27,24,45,3,79.74
2019-09-02 04:00:00,23,23,30,2,80.35
2019-09-02 05:00:00,24,20,54,0,76.69
2019-09-02 06:00:00,22,18,38,1,79.92
2019-09-02 07:00:00,25,22,39,2,89.26
2019-09-02 08:00:00,23,22,43,4,79.12
2019-09-02 09:00:00,15,13,41,0,74.6
2019-09-02 10:00:00,21,21,41,0,78.42
2019-09-02 11:00:00,39,39,45,3,79.41
2019-09-02 12:00:00,19,18,46,0,80.39
2019-09-02 13:00:00,20,17,43,1,89.78
2019-09-02 14:00:00,31,31,44,3,91.97
2019-09-02 15:00:00,32,30,43,4,82.55
2019-09-02 16:00:00,12,11,43,0,87.13
2019-09-02 17:00:00,15,11,49,2,83.78
2019-09-02 18:00:00,17,15,54,0,72.77
2019-09-02 19:00:00,20,17,48,2,72.56
2019-09-02 20:00:00,28,25,57,2,79.87
2019-09-02 21:00:00,23,22,30,1,75.42
2019-09-02 22:00:00,21,17,42,0,77.95
2019-09-02 23:00:00,19,15,40,0,74.51
2019-09-03 00:00:00,18,17,52,1,89.77
2019-09-03 01:00:00,20,19,48,0,89.39
2019-09-03 02:00:00,17,16,45,3,82.86
2019-09-03 03:00:00,23,19,49,3,78.52
2019-09-03 04:00:00,15,12,52,0,85.28
2019-09-03 05:00:00,26,23,40,5,83.52
2019-09-03 06:00:00,29,27,40,3,84.79
2019-09-03 07:00:00,24,21,43,3,80.11
2019-09-03 08:00:00,36,35,46,3,73.25
2019-09-03 09:00:00,25,23,48,1,79.87
2019-09-03 10:00:00,26,26,45,2,78.98
2019-09-03 11:00:00,18,14,46,1,83.15
2019-09-03 12:00:00,24,22,48,6,76.14
2019-09-03 13:00:00,21,21,48,0,78.51
2019-09-03 14:00:00,22,21,44,3,83.64
2019-09-03 15:00:00,33,30,49,7,81.91
2019-09-03 16:00:00,29,26,43,3,85.83
2019-09-03 17:00:00,16,14,44,1,73.78
2019-09-03 18:00:00,25,25,55,4,85.07
2019-09-03 19:00:00,19,16,39,2,77.22
2019-09-03 20:00:00,24,23,46,2,82.74
2019-09-03 21:00:00,16,16,45,1,80.58
2019-09-03 22:00:00,25,25,50,1,73.92
2019-09-03 23:00:00,18,15,57,3,76.55
2019-09-04 00:00:00,22,20,51,1,78.66
2019-09-04 01:00:00,17,15,46,2,83.63
2019-09-04 02:00:00,22,20,47,0,85.88
2019-09-04 03:00:00,28,25,41,7,85.86
2019-09-04 04:00:00,29,25,47,4,84.94
2019-09-04 05:00:00,16,15,51,1,84.74
2019-09-04 06:00:00,16,15,53,0,78.29
2019-09-04 07:00:00,14,12,42,0,76.5
2019-09-04 08:00:00,17,15,48,4,82.16
2019-09-04 09:00:00,23,22,39,3,90.46
2019-09-04 10:00:00,28,25,43,0,81.24
2019-09-04 11:00:00,32,32,43,6,80.68
2019-09-04 12:00:00,14,13,52,0,82.94
2019-09-04 13:00:00,30,29,32,3,80.26
2019-09-04 14:00:00,30,30,54,6,85.19
2019-09-04 15:00:00,14,14,38,2,76.51
2019-09-04 16:00:00,21,17,44,4,95.1
2019-09-04 17:00:00,27,26,54,2,78.88
2019-09-04 18:00:00,22,22,33,2,86.91
2019-09-04 19:00:00,21,20,38,2,90.4
2019-09-04 20:00:00,17,17,49,0,73.09
2019-09-04 21:00:00,23,21,36,1,81.03
2019-09-04 22:00:00,33,31,56,0,86.31
2019-09-04 23:00:00,22,20,44,4,85.09
2019-09-05 00:00:00,19,18,46,1,79.34
2019-09-05 01:00:00,30,29,46,6,82.71
2019-09-05 02:00:00,21,20,43,1,72.36
2019-09-05 03:00:00,23,20,51,5,83.56
2019-09-05 04:00:00,22,20,38,3,82.18
2019-09-05 05:00:00,22,22,42,5,79.74
2019-09-05 06:00:00,21,17,45,2,80.04
2019-09-05 07:00:00,21,18,42,0,81.94
2019-09-05 08:00:00,30,29,35,5,75.46
2019-09-05 09:00:00,26,24,47,4,84.47
2019-09-05 10:00:00,24,21,43,3,84.1
2019-09-05 11:00:00,23,21,42,1,81.17
2019-09-05 12:00:00,17,17,56,3,75.01
2019-09-05 13:00:00,27,23,48,2,87.87
2019-09-05 14:00:00,20,17,40,4,76.36
2019-09-05 15:00:00,30,26,43,2,77.76
2019-09-05 16:00:00,16,13,40,1,97.82
2019-09-05 17:00:00,25,23,40,4,82.31
2019-09-05 18:00:00,23,22,40,3,73.66
2019-09-05 19:00:00,25,23,45,3,83.36
2019-09-05 20:00:00,26,25,40,6,81.01
2019-09-05 21:00:00,17,16,38,2,77.38
2019-09-05 22:00:00,30,29,35,3,83.12
2019-09-05 23:00:00,22,20,46,2,81.96
2019-09-06 00:00:00,17,15,47,1,75.39
2019-09-06 01:00:00,30,26,42,2,83.56
2019-09-06 02:00:00,20,17,47,2,80.65
2019-09-06 03:00:00,26,25,34,2,80.08
2019-09-06 04:00:00,24,24,36,5,79.92
2019-09-06 05:00:00,29,29,44,1,78.26
2019-09-06 06:00:00,23,22,48,2,82.62
2019-09-06 07:00:00,27,24,42,7,82.79
2019-09-06 08:00:00,23,21,48,2,75.8
2019-09-06 09:00:00,27,23,47,0,85.15
2019-09-06 10:00:00,19,19,53,3,83.05
2019-09-06 11:00:00,27,24,40,3,69.58
2019-09-06 12:00:00,16,14,43,1,66.82
2019-09-06 13:00:00,31,30,45,9,80.54
2019-09-06 14:00:00,20,18,47,1,80.06
2019-09-06 15:00:00,15,13,34,3,84.68
2019-09-06 16:00:00,36,34,44,5,77.66
2019-09-06 17:00:00,24,20,46,5,83.83
2019-09-06 18:00:00,25,25,42,3,83.35
2019-09-06 19:00:00,24,24,54,3,82.39
2019-09-06 20:00:00,17,13,45,3,78.79
2019-09-06 21:00:00,21,18,40,0,81.79
2019-09-06 22:00:00,24,22,51,0,78.3
2019-09-06 23:00:00,32,31,43,5,81.27
2019-09-07 00:00:00,17,13,45,1,84.49
2019-09-07 01:00:00,28,26,44,0,87.69
2019-09-07 02:00:00,28,26,51,2,79.85
2019-09-07 03:00:00,29,29,42,2,84.74
2019-09-07 04:00:00,27,23,41,5,87.61
2019-09-07 05:00:00,19,18,39,3,80.13
2019-09-07 06:00:00,22,18,44,1,79.44
2019-09-07 07:00:00,23,22,45,3,80.3
2019-09-07 08:00:00,21,19,43,3,85.0
2019-09-07 09:00:00,22,21,42,1,81.08
2019-09-07 10:00:00,21,19,41,4,75.76
2019-09-07 11:00:00,20,19,52,1,81.23
2019-09-07 12:00:00,26,26,39,3,75.29
2019-09-07 13:00:00,23,19,35,9,82.08
2019-09-07 14:00:00,17,17,44,0,89.03
2019-09-07 15:00:00,28,25,54,2,88.28
2019-09-07 16:00:00,23,19,48,6,80.73
2019-09-07 17:00:00,21,17,47,5,83.56
2019-09-07 18:00:00,15,14,49,1,85.39
2019-09-07 19:00:00,23,21,41,6,77.87
2019-09-07 20:00:00,21,20,40,4,95.06
2019-09-07 21:00:00,21,17,44,2,75.13
2019-09-07 22:00:00,19,19,49,1,82.04
2019-09-07 23:00:00,25,23,41,7,80.07
2019-09-08 00:00:00,22,21,41,5,81.28
2019-09-08 01:00:00,20,20,43,2,81.72
2019-09-08 02:00:00,16,15,49,3,81.29
2019-09-08 03:00:00,25,21,46,3,76.86
2019-09-08 04:00:00,19,18,45,0,78.41
2019-09-08 05:00:00,21,21,39,0,70.8
2019-09-08 06:00:00,22,22,41,3,77.45
2019-09-08 07:00:00,29,29,39,0,81.04
2019-09-08 08:00:00,18,17,38,5,83.95
2019-09-08 09:00:00,19,15,39,3,78.95
2019-09-08 10:00:00,28,25,48,5,82.61
2019-09-08 11:00:00,31,28,46,5,79.8
2019-09-08 12:00:00,29,26,44,3,84.43
2019-09-08 13:00:00,23,21,40,3,80.05
2019-09-08 14:00:00,24,20,43,2,85.13
2019-09-08 15:00:00,24,20,46,3,82.17
2019-09-08 16:00:00,27,25,40,4,86.4
2019-09-08 17:00:00,28,25,43,5,88.28
2019-09-08 18:00:00,22,19,44,2,73.83
2019-09-08 19:00:00,24,22,52,4,81.3
2019-09-08 20:00:00,28,28,49,11,77.18
2019-09-08 21:00:00,24,20,54,2,85.11
2019-09-08 22:00:00,16,13,42,1,75.94
2019-09-08 23:00:00,27,24,47,5,79.29
2019-09-09 00:00:00,28,26,46,1,83.9
2019-09-09 01:00:00,32,31,50,4,82.52
2019-09-09 02:00:00,35,31,53,3,81.82
2019-09-09 03:00:00,26,22,39,5,78.28
2019-09-09 04:00:00,16,12,42,2,83.7
2019-09-09 05:00:00,25,25,36,6,84.33
2019-09-09 06:00:00,25,24,48,7,78.93
2019-09-09 07:00:00,24,20,40,6,84.27
2019-09-09 08:00:00,22,22,41,4,78.44
2019-09-09 09:00:00,25,25,47,3,75.88
2019-09-09 10:00:00,20,20,37,1,75.31
2019-09-09 11:00:00,15,11,38,2,85.21
2019-09-09 12:00:00,25,21,42,2,87.14
2019-09-09 13:00:00,26,24,45,4,74.11
2019-09-09 14:00:00,28,26,43,3,79.94
2019-09-09 15:00:00,24,23,45,1,81.21
2019-09-09 16:00:00,24,22,50,4,74.58
2019-09-09 17:00:00,21,17,47,3,84.3
2019-09-09 18:00:00,27,25,41,6,80.4
2019-09-09 19:00:00,27,26,41,1,76.73
2019-09-09 20:00:00,19,15,47,3,87.85
2019-09-09 21:00:00,20,17,43,0,82.04
2019-09-09 22:00:00,18,15,50,2,81.68
2019-09-09 23:00:00,27,24,44,4,85.36
2019-09-10 00:00:00,23,22,38,2,78.5
2019-09-10 01:00:00,19,18,45,4,76.59
2019-09-10 02:00:00,17,13,44,0,78.34
2019-09-10 03:00:00,26,23,46,6,71.07
2019-09-10 04:00:00,14,14,38,2,86.69
2019-09-10 05:00:00,23,21,38,2,88.06
2019-09-10 06:00:00,25,22,52,5,74.47
2019-09-10 07:00:00,27,24,41,2,83.32
2019-09-10 08:00:00,25,22,43,2,76.41
2019-09-10 09:00:00,25,22,35,3,73.13
2019-09-10 10:00:00,22,18,45,2,78.36
2019-09-10 11:00:00,23,21,36,4,83.43
2019-09-10 12:00:00,35,32,44,4,78.07
2019-09-10 13:00:00,25,21,45,3,77.98
2019-09-10 14:00:00,14,11,42,0,90.21
2019-09-10 15:00:00,17,17,48,4,80.58
2019-09-10 16:00:00,26,22,45,4,85.19
2019-09-10 17:00:00,29,29,46,3,83.39
2019-09-10 18:00:00,17,14,43,0,77.94
2019-09-10 19:00:00,21,19,45,3,85.38
2019-09-10 20:00:00,26,22,55,6,78.46
2019-09-10 21:00:00,24,24,43,3,80.42
2019-09-10 22:00:00,15,15,39,2,77.32
2019-09-10 23:00:00,18,16,43,4,82.0
2019-09-11 00:00:00,14,10,49,3,81.25
2019-09-11 01:00:00,21,20,40,2,81.17
2019-09-11 02:00:00,24,24,34,2,82.52
2019-09-11 03:00:00,21,17,32,3,79.47
2019-09-11 04:00:00,23,22,45,2,84.11
2019-09-11 05:00:00,13,9,42,0,81.05
2019-09-11 06:00:00,22,19,49,2,82.45
2019-09-11 07:00:00,28,28,44,3,75.37
2019-09-11 08:00:00,25,24,52,1,79.95
2019-09-11 09:00:00,18,16,37,0,85.07
2019-09-11 10:00:00,26,24,45,5,82.15
2019-09-11 11:00:00,21,18,48,3,81.82
2019-09-11 12:00:00,22,19,45,2,90.74
2019-09-11 13:00:00,26,25,47,0,77.41
2019-09-11 14:00:00,19,19,46,6,88.51
2019-09-11 15:00:00,20,20,38,3,82.77
2019-09-11 16:00:00,18,16,39,3,90.28
2019-09-11 17:00:00,26,23,45,3,77.94
2019-09-11 18:00:00,24,22,54,5,78.41
2019-09-11 19:00:00,21,20,41,3,85.66
2019-09-11 20:00:00,15,13,47,1,78.37
2019-09-11 21:00:00,16,14,44,6,80.1
2019-09-11 22:00:00,28,25,47,3,93.74
2019-09-11 23:00:00,25,22,45,2,71.73
2019-09-12 00:00:00,31,31,41,9,79.84
2019-09-12 01:00:00,24,24,48,0,74.25
2019-09-12 02:00:00,27,27,46,0,84.63
2019-09-12 03:00:00,30,28,53,5,78.26
2019-09-12 04:00:00,16,14,47,0,80.09
2019-09-12 05:00:00,25,21,38,3,89.11
2019-09-12 06:00:00,18,17,48,2,76.84
2019-09-12 07:00:00,19,15,48,2,82.2
2019-09-12 08:00:00,19,18,47,3,74.99
2019-09-12 09:00:00,25,22,51,2,73.46
2019-09-12 10:00:00,26,24,35,3,72.16
2019-09-12 11:00:00,16,12,52,0,72.33
2019-09-12 12:00:00,16,14,46,1,71.44
2019-09-12 13:00:00,26,22,49,2,77.39
2019-09-12 14:00:00,19,19,40,1,81.94
2019-09-12 15:00:00,17,16,36,3,76.03
2019-09-12 16:00:00,26,26,44,5,76.31
2019-09-12 17:00:00,19,17,45,2,82.39
2019-09-12 18:00:00,31,28,38,6,84.41
2019-09-12 19:00:00,27,24,47,4,84.93
2019-09-12 20:00:00,26,26,46,2,81.71
2019-09-12 21:00:00,23,19,52,4,88.35
2019-09-12 22:00:00,14,14,45,3,82.24
2019-09-12 23:00:00,19,16,51,2,79.25
2019-09-13 00:00:00,20,20,45,3,89.32
2019-09-13 01:00:00,18,17,45,2,89.63
2019-09-13 02:00:00,20,20,48,7,74.71
2019-09-13 03:00:00,21,17,45,3,84.44
2019-09-13 04:00:00,31,29,41,1,79.73
2019-09-13 05:00:00,15,15,38,3,84.44
2019-09-13 06:00:00,20,19,40,5,84.35
2019-09-13 07:00:00,19,15,47,0,72.8
2019-09-13 08:00:00,22,21,46,4,86.73
2019-09-13 09:00:00,26,22,51,6,85.19
2019-09-13 10:00:00,27,24,44,2,86.51
2019-09-13 11:00:00,26,23,47,1,87.65
2019-09-13 12:00:00,22,20,49,4,81.76
2019-09-13 13:00:00,20,18,38,4,83.14
2019-09-13 14:00:00,20,16,39,8,83.89
2019-09-13 15:00:00,30,29,50,1,81.38
2019-09-13 16:00:00,24,23,40,5,77.93
2019-09-13 17:00:00,27,27,41,4,79.34
2019-09-13 18:00:00,21,18,48,2,80.57
2019-09-13 19:00:00,26,26,38,3,90.06
2019-09-13 20:00:00,24,22,39,4,78.65
2019-09-13 21:00:00,23,20,44,4,82.74
2019-09-13 22:00:00,24,23,41,6,80.54
2019-09-13 23:00:00,24,21,36,1,84.79
